0,118066.42,968,5173292.95,5291359.37,885,3235781.9,3117715.48,0
1,1265656.44,1077,1265656.44,0.0,489,653351.54,1919007.98,1
4,162192.78,1210,162192.78,0.0,1334,0.0,0.0,1
1,9395.87,1834,0.0,0.0,1054,221479.28,230875.15,0
4,882011.04,834,882011.04,0.0,740,0.0,0.0,1
1,1263340.66,1298,1263340.66,0.0,726,4780628.29,6043968.95,1
3,31859.91,1749,0.0,0.0,1809,0.0,0.0,0
1,151520.46,238,0.0,0.0,1559,25062670.45,25214190.91,0
4,4892193.09,1917,4892193.09,4892193.09,1600,0.0,0.0,1
3,15461.33,5,377883.04,362421.71,1810,0.0,0.0,0
3,27536.92,369,573321.79,545784.87,1815,0.0,0.0,0
3,8854.86,677,20728.0,11873.14,1775,0.0,0.0,0
4,669627.43,403,669627.43,0.0,439,0.0,0.0,1
1,428743.09,860,58844.0,0.0,886,1147440.51,1576183.6,0
4,46291.81,675,46291.81,0.0,1524,0.0,0.0,1
3,3415.75,1506,55645.42,52229.67,1986,0.0,0.0,0
1,127916.67,1475,127916.67,0.0,1223,1520726.85,1648643.52,1
4,533269.77,1773,533269.77,0.0,1315,0.0,0.0,1
4,597411.76,1214,597411.76,0.0,1125,0.0,0.0,1
4,210952.24,1727,210952.24,0.0,1245,0.0,0.0,1
4,147957.23,836,147957.23,0.0,746,0.0,0.0,1
4,51725.86,463,51725.86,0.0,1547,0.0,0.0,1
3,836.59,185,544616.13,543779.54,1918,0.0,0.0,0
1,201511.93,1012,201511.93,0.0,258,0.0,201511.93,0
4,626195.24,540,626195.24,0.0,424,0.0,0.0,1
2,3479.46,342,34986.0,31506.54,54,4494001.07,4497480.53,0
4,492515.28,264,59937.0,0.0,1246,53861.3,546376.58,0
1,183176.75,173,0.0,0.0,233,499766.08,682942.84,0
0,184596.48,1757,723152.0,907748.48,241,0.0,0.0,0
4,218074.57,246,218074.57,0.0,440,0.0,0.0,1
3,35830.6,476,0.0,0.0,1856,0.0,0.0,0
1,246961.31,42,213689.53,0.0,164,461660.5,708621.81,0
3,10895.97,1657,5032.0,0.0,1941,0.0,0.0,0
1,351267.23,993,0.0,0.0,1427,4979833.37,5331100.6,0
0,95304.93,370,4798217.56,4893522.49,1214,1169339.82,1074034.88,0
1,41944.3,817,0.0,0.0,546,908773.11,950717.41,0
1,10000000.0,1379,10000000.0,0.0,1347,0.0,10000000.0,1
1,113336.41,1433,113336.41,0.0,1257,0.0,113336.41,1
3,5912.76,1776,15619.0,9706.24,1752,0.0,0.0,0
1,414095.91,1606,414095.91,0.0,1195,0.0,414095.91,0
1,86475.95,1006,13625.0,0.0,802,2134189.08,2220665.03,0
3,270.68,1272,144.0,0.0,1814,0.0,0.0,0
3,11783.87,169,3690.0,0.0,1917,0.0,0.0,0
3,338.24,839,0.0,0.0,1837,0.0,0.0,0
1,2321633.57,1347,2321633.57,0.0,912,0.0,2321633.57,1
0,5851.39,1414,3441585.61,3447437.0,1623,521256.4,515405.01,0
3,22729.74,157,0.0,0.0,1848,0.0,0.0,0
1,534955.1,1193,34737.0,0.0,933,0.0,534955.1,0
1,133632.24,1796,133632.24,0.0,1052,71836828.02,71970460.27,1
1,83770.74,1212,26330.0,0.0,1543,0.0,83770.74,0
4,244153.94,684,244153.94,0.0,611,0.0,0.0,1
4,43814.15,239,43814.15,0.0,549,0.0,0.0,1
1,178098.29,629,20040.0,0.0,286,130143.89,308242.17,0
1,485500.56,486,0.0,0.0,1216,515675.84,1001176.4,0
1,643052.88,920,643052.88,0.0,1351,0.0,643052.88,1
1,181781.81,1158,4532.0,0.0,45,121939.76,303721.57,0
3,24308.48,1467,0.0,0.0,1851,0.0,0.0,0
1,3707342.38,1646,3707342.38,0.0,551,558618.2,4265960.58,1
1,47052.21,1961,0.0,0.0,850,96172.13,143224.34,0
3,15954.98,720,24857.0,8902.02,1735,0.0,0.0,0
1,119041.12,212,119041.12,0.0,691,1755159.6,1874200.73,0
1,200482.57,997,40177.0,0.0,945,0.0,200482.57,0
4,30548.46,366,30548.46,0.0,1593,0.0,0.0,1
4,634385.97,880,634385.97,0.0,152,0.0,0.0,1
3,12492.37,1699,11498.0,0.0,1857,0.0,0.0,0
0,65674.81,929,658712.92,724387.73,1372,127689.33,62014.52,0
1,1289142.33,1523,1289142.33,0.0,133,21580.17,1310722.5,1
1,420270.22,478,420270.22,0.0,695,10608106.66,11028376.88,1
1,6038051.03,1466,6038051.03,0.0,116,741636.76,6779687.79,1
4,397069.12,1781,397069.12,0.0,924,0.0,0.0,1
1,245388.91,1983,127796.0,0.0,293,0.0,245388.91,0
1,2284476.12,831,2284476.12,0.0,1120,6835.89,2291312.01,1
1,293394.49,682,11378.0,0.0,926,1569032.42,1862426.92,0
0,83063.19,814,154659.0,237722.19,124,27156.71,0.0,0
4,834203.65,1576,834203.65,0.0,73,0.0,0.0,1
1,295436.95,655,0.0,0.0,830,2937938.47,3233375.42,0
3,5786.11,1560,20473.0,14686.89,1697,0.0,0.0,0
3,17112.46,1636,135.0,0.0,1959,0.0,0.0,0
3,4416.5,1536,0.0,0.0,1769,0.0,0.0,0
1,43071.62,299,43071.62,0.0,338,21624.42,64696.03,1
1,223730.4,1151,223730.4,0.0,1422,3375498.7,3599229.1,1
1,628033.58,1600,628033.58,0.0,499,1608906.58,2236940.16,0
3,8913.22,688,0.0,0.0,1712,0.0,0.0,0
1,20281.44,647,20281.44,0.0,641,85764.25,106045.69,1
1,329759.98,285,90338.0,0.0,62,0.0,329759.98,0
4,880868.01,1910,4110.47,0.0,1038,2390150.44,3271018.45,0
3,8744.88,313,250693.11,241948.23,1919,0.0,0.0,0
3,2906.07,1418,0.0,0.0,1991,0.0,0.0,0
1,207021.45,1715,207021.45,0.0,661,0.0,207021.45,0
1,1068398.61,1764,1068398.61,0.0,1176,0.0,1068398.61,1
1,6749.18,1873,6749.18,0.0,238,136928.04,143677.22,1
4,442460.31,174,442460.31,0.0,1381,0.0,0.0,1
3,5577.01,744,63929.0,58351.99,1876,0.0,0.0,0
1,34473.07,292,34473.07,0.0,260,17653.89,52126.95,1
4,70239.81,1743,70239.81,0.0,719,0.0,0.0,1
3,16051.41,106,183618.23,167566.82,1722,0.0,0.0,0
3,21307.13,237,52843.0,31535.87,1859,0.0,0.0,0
1,1464008.18,215,1464008.18,0.0,249,0.0,1464008.18,1
1,417078.16,414,179429.0,0.0,1529,174997.33,592075.49,0
4,1031608.37,419,1031608.37,0.0,550,0.0,0.0,1
1,43594.55,1276,185.0,0.0,1661,60633.56,104228.12,0
1,311020.92,1280,110.0,0.0,825,0.0,311020.92,0
1,75568.97,1138,155646.0,80077.03,295,0.0,75568.97,0
1,1290193.08,1891,1290193.08,0.0,1037,0.0,1290193.08,1
1,1298920.78,1370,1298920.78,0.0,573,3351871.21,4650791.99,1
1,275082.0,69,275082.0,0.0,1331,0.0,275082.0,0
1,188402.37,453,0.0,0.0,198,2222638.02,2411040.39,0
3,5103.31,1659,0.0,0.0,1882,0.0,0.0,0
1,101548.32,1803,0.0,0.0,1644,821009.37,922557.69,0
3,22065.49,243,632756.0,610690.51,1861,0.0,0.0,0
1,58832.7,616,0.0,0.0,1373,405951.85,464784.55,0
1,1061482.24,800,1061482.24,0.0,1404,122332.23,1183814.46,1
1,140341.04,68,425068.5,284727.47,314,532781.01,673122.05,0
3,525.54,909,0.0,0.0,1905,0.0,0.0,0
4,703882.14,97,703882.14,0.0,1326,0.0,0.0,1
4,1539899.65,1318,0.0,0.0,1549,2280797.47,3820697.12,0
4,392767.71,1631,392767.71,0.0,847,0.0,0.0,1
1,3887853.15,1609,3887853.15,0.0,274,3977835.62,7865688.77,1
4,166891.51,1190,166891.51,0.0,1609,0.0,0.0,1
3,9604.16,858,214392.0,204787.84,1955,0.0,0.0,0
3,12222.69,1319,61487.0,49264.31,1989,0.0,0.0,0
1,92545.17,512,92545.17,0.0,147,0.0,92545.17,0
1,101408.84,1967,101408.84,0.0,1604,0.0,101408.84,0
0,254902.24,1947,2975785.73,3230687.98,504,339565.99,84663.74,0
4,348915.96,788,348915.96,0.0,991,0.0,0.0,1
1,629090.64,680,14754.0,0.0,236,3783022.45,4412113.09,0
1,38223.11,1702,38223.11,0.0,407,115485.32,153708.43,0
4,278014.31,756,137.0,0.0,1405,3287361.85,3565376.16,0
1,636009.24,1216,0.0,0.0,1188,6033711.51,6669720.75,0
4,1982736.56,1677,58501.96,0.0,1119,4853163.14,6835899.7,0
4,760984.58,805,760984.58,0.0,533,0.0,0.0,1
1,618270.9,926,618270.9,0.0,971,92291.02,710561.92,1
3,14203.08,1015,0.0,0.0,1854,0.0,0.0,0
1,303725.09,247,0.0,0.0,0,1329141.39,1632866.48,0
1,437324.6,430,112728.0,0.0,881,203176.73,640501.33,0
4,537025.01,822,537025.01,0.0,1158,0.0,0.0,1
1,337238.16,1,2005.0,0.0,79,6641109.5,6978347.67,0
3,7226.18,1100,51352.0,44125.82,1806,0.0,0.0,0
1,6417789.09,518,6417789.09,0.0,114,2280633.24,8698422.34,1
3,19480.87,1898,0.0,0.0,1698,0.0,0.0,0
1,32490.19,502,0.0,0.0,779,2583470.86,2615961.05,0
0,65510.31,878,5051550.37,5117060.68,955,309193.86,243683.55,0
1,296920.0,1508,1515341.36,1218421.36,421,1494821.48,1791741.48,0
4,921894.19,372,921894.19,0.0,1189,0.0,0.0,1
1,88623.34,1090,0.0,0.0,748,2208414.51,2297037.85,0
4,4257337.62,1181,4257337.62,0.0,613,0.0,0.0,1
1,703135.43,156,703135.43,0.0,621,14781.63,717917.06,0
1,176420.18,961,52331.0,0.0,567,1004940.76,1181360.95,0
1,461442.52,105,461442.52,0.0,1447,11029.55,472472.07,1
4,2472250.47,1594,2472250.47,0.0,1400,0.0,0.0,1
4,4152987.1,315,4152987.1,0.0,1138,0.0,0.0,1
1,75113.49,1187,75113.49,0.0,688,2401380.3,2476493.79,0
0,402791.59,1903,1037156.39,1439947.97,317,1806623.87,1403832.28,0
4,516355.22,408,516355.22,0.0,1211,0.0,0.0,1
0,114142.01,1173,41577.0,155719.01,723,0.0,0.0,0
0,228205.23,1455,5687908.16,5916113.39,807,3315407.33,3087202.1,0
1,27276.07,1924,27276.07,0.0,384,0.0,27276.07,1
3,27404.55,824,145901.2,118496.65,1945,0.0,0.0,0
4,206985.26,36,206985.26,0.0,1431,0.0,0.0,1
4,66550.0,295,66550.0,0.0,821,0.0,0.0,1
3,1243.43,976,19331.0,18087.57,1894,0.0,0.0,0
1,658637.38,555,658637.38,0.0,1673,0.0,658637.38,1
1,345460.12,1632,72484.0,0.0,43,0.0,345460.12,0
1,125936.26,1939,0.0,0.0,1106,127396.21,253332.47,0
1,102075.21,1547,0.0,0.0,687,738675.55,840750.76,0
3,490.58,448,875.0,384.42,1849,0.0,0.0,0
1,158156.45,1742,0.0,0.0,772,3565274.17,3723430.62,0
4,1787291.23,224,159169.0,0.0,899,2321646.21,4108937.43,0
0,111405.8,999,173139.0,284544.8,1244,645978.71,534572.91,0
0,263012.64,936,16798.0,279810.64,1095,192327.31,0.0,0
4,58050.78,155,58050.78,0.0,1409,0.0,0.0,1
1,3242183.64,522,3242183.64,0.0,1259,0.0,3242183.64,1
3,740.08,1994,0.0,0.0,1957,0.0,0.0,0
4,54583.71,636,54583.71,0.0,51,0.0,0.0,1
4,438139.79,1665,438139.79,0.0,622,0.0,0.0,1
1,105097.16,77,105097.16,0.0,382,1965333.76,2070430.91,1
4,92145.4,422,92145.4,0.0,759,0.0,0.0,1
0,79264.25,1692,3082.0,82346.25,1531,2884808.43,2805544.18,0
1,10000000.0,1957,10000000.0,0.0,1035,0.0,10000000.0,1
0,6637.51,903,707279.0,713916.51,1093,546282.31,539644.8,0
1,333390.18,1740,333390.18,0.0,824,5592648.15,5926038.32,0
3,12158.69,128,124226.0,112067.31,1724,0.0,0.0,0
1,158557.57,1301,0.0,0.0,566,557474.1,716031.67,0
1,447604.15,653,0.0,0.0,1173,561156.78,1008760.92,0
1,451327.05,873,60143.0,0.0,1635,0.0,451327.05,0
1,98086.09,1952,98086.09,0.0,938,0.0,98086.09,0
1,6912.51,1501,0.0,0.0,215,226650.71,233563.22,0
1,10000000.0,1860,10000000.0,0.0,367,13009399.24,23009399.24,1
1,379769.49,191,30794.0,0.0,858,0.0,379769.49,0
4,139942.38,1524,2078.0,0.0,1345,1137744.22,1277686.6,0
1,10000000.0,1119,10000000.0,0.0,206,879169.43,10879169.43,1
3,28706.21,491,41487.44,12781.22,1996,0.0,0.0,0
1,450489.27,1754,450489.27,0.0,356,122047.64,572536.91,1
4,138048.52,964,138048.52,0.0,477,0.0,0.0,1
1,104101.98,911,460.0,0.0,1528,1151204.91,1255306.89,0
1,2911505.23,358,2911505.23,0.0,76,474059.17,3385564.4,1
1,264628.09,529,23322.0,0.0,652,1065202.14,1329830.23,0
4,1011249.64,124,1011249.64,0.0,911,0.0,0.0,1
4,829645.3,1820,829645.3,0.0,1364,0.0,0.0,1
4,57588.67,413,57588.67,0.0,618,0.0,0.0,1
1,75577.6,917,0.0,0.0,1115,1966413.02,2041990.62,0
3,9723.33,789,70146.0,60422.67,1913,0.0,0.0,0
1,326394.8,1879,326394.8,0.0,722,16973.41,343368.22,1
4,106596.14,1499,106596.14,0.0,1474,0.0,0.0,1
4,34502.7,1139,34502.7,0.0,168,0.0,0.0,1
1,362774.48,525,531.0,0.0,651,0.0,362774.48,0
4,87698.36,61,87698.36,0.0,970,0.0,0.0,1
0,432026.04,989,41780.0,473806.04,656,41128.43,0.0,0
0,313129.09,1592,274780.79,587909.88,600,8806246.14,8493117.05,0
1,36870.7,250,227890.96,191020.25,1320,315715.74,352586.44,0
1,69784.33,1399,0.0,0.0,1357,97669.53,167453.86,0
4,56517.37,1537,56517.37,0.0,418,0.0,0.0,1
1,2189170.39,626,2189170.39,0.0,1123,0.0,2189170.39,1
0,120244.52,1670,9960.0,130204.52,200,172092.46,51847.94,0
1,255415.19,321,189463.34,0.0,817,1173655.36,1429070.56,0
3,6021.31,1305,160899.0,154877.69,1804,0.0,0.0,0
1,312151.06,907,312151.06,0.0,585,181590.34,493741.41,1
1,2752.87,1438,0.0,0.0,471,420623.19,423376.06,0
4,1028486.59,750,1028486.59,0.0,315,0.0,0.0,1
1,168033.36,108,168033.36,0.0,684,1007215.9,1175249.26,1
1,46154.93,1215,3624.0,0.0,1332,0.0,46154.93,0
0,113082.69,1360,193.0,113275.69,309,3085533.13,2972450.44,0
3,12394.55,1530,0.0,0.0,1863,0.0,0.0,0
0,647772.45,534,134659.0,782431.45,1567,454034.97,0.0,0
1,22112.8,614,30156.0,8043.2,1274,300389.76,322502.56,0
0,115042.64,1838,1511359.93,1626402.57,1513,2027395.76,1912353.12,0
4,196149.04,1643,196149.04,0.0,1455,0.0,0.0,1
0,168025.93,186,49720.0,217745.93,1266,410927.22,242901.29,0
4,143500.62,217,143500.62,0.0,117,0.0,0.0,1
1,626673.66,1981,626673.66,0.0,1361,1196558.84,1823232.5,1
1,125146.75,226,125146.75,0.0,1242,1820417.69,1945564.44,1
1,5166393.44,399,5166393.44,0.0,576,0.0,5166393.44,1
1,2059980.16,1634,2059980.16,0.0,1441,734579.21,2794559.36,1
3,25691.34,189,0.0,0.0,1793,0.0,0.0,0
1,2415826.18,1477,2415826.18,0.0,1060,389260.33,2805086.51,1
0,433949.23,1575,332641.0,766590.23,1358,286728.07,0.0,0
0,368405.41,1790,1822168.97,2190574.38,1108,2298955.38,1930549.97,0
4,749979.65,1341,14752.0,0.0,1284,0.0,749979.65,0
4,53107.96,455,53107.96,0.0,1560,0.0,0.0,1
4,241680.32,201,0.0,0.0,718,388322.89,630003.22,0
1,802421.39,1398,802421.39,0.0,1215,11846261.68,12648683.06,1
4,10000000.0,1535,19228514.1,9228514.1,859,0.0,0.0,1
1,3275.33,91,3275.33,0.0,58,14224439.72,14227715.04,0
4,1566147.28,1882,31205.0,0.0,257,0.0,1566147.28,0
1,43235.71,530,43235.71,0.0,138,54838.13,98073.84,1
0,494397.56,1811,169.0,494566.56,181,39791.6,0.0,0
4,120385.1,725,120385.1,0.0,1098,0.0,0.0,1
1,756426.12,891,756426.12,0.0,601,1612984.89,2369411.01,1
1,370864.72,1353,0.0,0.0,1599,2408781.08,2779645.8,0
4,200418.1,796,200418.1,0.0,1058,0.0,0.0,1
3,18384.39,1358,1792.0,0.0,1886,0.0,0.0,0
4,781183.07,1836,781183.07,0.0,1162,0.0,0.0,1
1,51589.87,685,51589.87,0.0,1384,0.0,51589.87,0
4,776303.43,428,776303.43,0.0,1672,0.0,0.0,1
4,1158358.08,943,1158358.08,0.0,177,0.0,0.0,1
1,90466.36,868,142744.0,52277.64,1029,0.0,90466.36,0
1,14343.03,1867,14343.03,0.0,517,2842416.71,2856759.75,1
1,813992.49,1990,813992.49,0.0,450,24794625.2,25608617.69,1
3,10901.11,1106,11135.1,234.0,1818,0.0,0.0,0
0,102681.05,353,2154683.38,2257364.42,979,11920481.43,11817800.39,0
1,35676.49,30,0.0,0.0,557,359722.97,395399.46,0
3,3088.91,1428,0.0,0.0,1723,0.0,0.0,0
0,133134.77,1386,106.0,133240.77,1477,25646.71,0.0,0
1,162273.72,1784,521.0,0.0,1579,1440375.35,1602649.07,0
1,4574246.75,1472,4574246.75,0.0,1007,0.0,4574246.75,1
0,181719.92,1065,2769030.68,2950750.59,457,333324.87,151604.95,0
0,173897.67,1053,1892.0,175789.67,949,1236615.42,1062717.76,0
4,1773151.32,1072,1773151.32,0.0,879,0.0,0.0,1
4,1032168.79,1180,1032168.79,0.0,88,0.0,0.0,1
3,6571.98,1043,0.0,0.0,1762,0.0,0.0,0
3,2132.43,799,118701.7,116569.27,1693,0.0,0.0,0
1,429257.45,116,429257.45,0.0,1050,0.0,429257.45,1
4,1266752.6,1736,1266752.6,0.0,823,0.0,0.0,1
1,181073.52,1737,0.0,0.0,1628,374205.73,555279.25,0
1,252155.4,371,0.0,0.0,1512,9996249.22,10248404.62,0
1,106141.2,1608,0.0,0.0,303,244966.13,351107.33,0
4,296940.32,417,296940.32,0.0,1430,0.0,0.0,1
3,6138.29,351,26392.0,20253.71,1824,0.0,0.0,0
4,385050.58,1515,385050.58,0.0,1585,0.0,0.0,1
1,544830.83,1915,90998.0,0.0,692,77316.15,622146.97,0
4,302432.68,1375,51120.0,0.0,84,901638.71,1204071.39,0
4,5741.05,144,5741.05,0.0,1224,0.0,0.0,1
4,2684142.41,1076,2684142.41,0.0,1370,0.0,0.0,1
0,167999.1,780,8842730.85,9010729.96,1479,30225698.34,30057699.24,0
1,27286.66,1227,27286.66,0.0,896,11633.47,38920.14,1
4,275363.01,323,0.0,0.0,844,435081.97,710444.98,0
3,14206.76,177,96155.39,81948.63,1832,0.0,0.0,0
3,10593.88,1405,9049.0,0.0,1788,0.0,0.0,0
1,176679.52,1875,0.0,0.0,433,1564204.15,1740883.68,0
1,292514.23,1101,15663.0,0.0,812,0.0,292514.23,0
4,790332.43,1282,790332.43,0.0,1355,0.0,0.0,1
4,4841332.26,1809,4841332.26,0.0,279,0.0,0.0,1
0,95917.34,1020,2854146.73,2950064.07,411,621695.6,525778.26,0
1,225324.05,1251,225324.05,0.0,213,9125.63,234449.67,1
1,2203.85,270,115096.63,112892.78,857,116263.07,118466.91,0
1,1600721.32,1245,1600721.32,0.0,327,0.0,1600721.32,1
1,73375.21,1589,5524.0,0.0,46,0.0,73375.21,0
1,10000000.0,967,10000000.0,0.0,472,637693.12,10637693.12,1
1,881187.51,441,881187.51,0.0,1150,35321.01,916508.52,1
4,462452.87,1191,462452.87,0.0,678,0.0,0.0,1
3,23648.15,1117,172969.24,149321.09,1733,0.0,0.0,0
1,99458.21,257,99458.21,0.0,1563,425060.84,524519.05,1
1,49236.27,586,277173.0,227936.73,1489,142041.11,191277.37,0
1,1068952.42,949,1068952.42,0.0,1480,0.0,1068952.42,1
1,44557.48,1601,52114.0,7556.52,1028,2291300.9,2335858.38,0
3,3124.15,277,32223.0,29098.85,1981,0.0,0.0,0
1,199366.77,809,0.0,0.0,113,11549003.82,11748370.58,0
1,131050.76,1583,131050.76,0.0,749,5291949.84,5423000.6,0
1,316213.06,1916,0.0,0.0,122,1493031.8,1809244.86,0
0,276185.19,230,4491295.41,4767480.6,1689,288152.83,11967.65,0
1,759257.55,293,759257.55,0.0,419,36297.01,795554.56,1
4,3439121.37,163,3439121.37,0.0,731,0.0,0.0,1
4,6484526.8,1134,6484526.8,0.0,106,0.0,0.0,1
0,305040.27,74,13342.0,318382.27,1678,1710151.82,1405111.55,0
4,6087.58,1137,6087.58,0.0,560,0.0,0.0,1
1,324469.56,18,2666.0,0.0,677,7622647.4,7947116.96,0
0,116357.09,811,0.0,116357.09,666,1009936.31,893579.22,0
4,10000000.0,828,25494862.93,15494862.93,712,0.0,0.0,1
1,415359.09,401,20507.0,0.0,1629,219850.34,635209.43,0
3,3293.36,138,0.0,0.0,1907,0.0,0.0,0
0,289284.28,1302,30887.0,320171.28,475,0.0,0.0,0
4,1459180.14,1792,1459180.14,0.0,160,0.0,0.0,1
1,114496.48,312,1593.0,0.0,396,606135.48,720631.96,0
1,72901.03,661,72901.03,0.0,703,0.0,72901.03,1
1,29473.67,1502,29473.67,0.0,148,32212.58,61686.25,1
4,217666.25,1201,217666.25,0.0,934,0.0,0.0,1
1,120898.42,924,0.0,0.0,161,4522616.06,4643514.48,0
4,193545.61,489,193545.61,0.0,1066,0.0,0.0,1
1,831725.76,153,831725.76,0.0,534,9544.26,841270.02,1
3,11035.38,34,342638.64,331603.26,1860,0.0,0.0,0
4,769619.59,1807,769619.59,0.0,351,0.0,0.0,1
0,697774.44,1147,150455.0,848229.44,969,0.0,0.0,0
4,1170213.18,1913,1170213.18,0.0,497,0.0,0.0,1
3,18326.31,1839,59339.24,41012.92,1787,0.0,0.0,0
1,76341.63,1440,0.0,0.0,488,2657567.8,2733909.43,0
1,103109.33,268,116023.0,12913.67,280,69331.51,172440.84,0
4,168622.3,43,168622.3,0.0,1002,0.0,0.0,1
1,174.92,1733,174.92,0.0,9,29134.25,29309.17,1
1,206661.76,1048,194487.13,0.0,1344,441784.65,648446.4,0
4,542222.77,1590,542222.77,0.0,1607,0.0,0.0,1
4,2533650.09,1906,2533650.09,0.0,730,0.0,0.0,1
1,394431.23,1664,110936.0,0.0,832,879279.23,1273710.46,0
1,115577.67,449,0.0,0.0,910,356900.73,472478.4,0
4,330665.02,1878,330665.02,0.0,484,0.0,0.0,1
0,32815.03,1340,172004.08,204819.11,430,109730.03,76915.0,0
1,81482.1,1857,0.0,0.0,1128,134598.51,216080.61,0
1,3028421.03,978,3028421.03,0.0,195,4503234.54,7531655.57,1
3,13104.71,1417,0.0,0.0,1710,0.0,0.0,0
4,2435794.46,553,32.0,0.0,1540,13576.88,2449371.34,0
1,454122.51,875,0.0,0.0,781,3783693.19,4237815.7,0
4,1911239.21,1558,1911239.21,0.0,1065,0.0,0.0,1
1,1583.28,1551,1583.28,0.0,1348,826666.86,828250.14,0
4,459.38,1337,459.38,0.0,980,0.0,0.0,1
1,33650.28,946,0.0,0.0,603,368572.48,402222.75,0
4,172362.84,747,172362.84,0.0,1070,0.0,0.0,1
1,96818.81,73,0.0,0.0,738,1726728.39,1823547.19,0
3,11632.91,1770,46926.0,35293.09,1942,0.0,0.0,0
1,79717.14,1830,79717.14,0.0,766,0.0,79717.14,1
4,7515624.63,165,7515624.63,0.0,444,0.0,0.0,1
3,9117.12,913,111351.0,102233.88,1867,0.0,0.0,0
3,1223.73,1929,0.0,0.0,1786,0.0,0.0,0
0,378004.37,1972,175860.54,553864.91,861,289436.5,0.0,0
3,5079.4,1755,0.0,0.0,1699,0.0,0.0,0
4,1203527.31,704,0.0,0.0,92,1815059.32,3018586.63,0
1,1276300.86,1152,1276300.86,0.0,102,0.0,1276300.86,1
1,65019.36,479,0.0,0.0,1562,263809.85,328829.21,0
